Origin,Destination,Dept_Date,Dept_Time,Arr_Time,Total_Fare,Base_Fare,Fuel_Fare,Airways,Available,Duration,Class_Type,Flight Number,Flight Code,FlightID,Hopping,Taken
AMD,BOM,2018-12-05T10:20:00Z,10:20,12:00,6608.0,4600.0,1503.0,Jet Airways,7,12h 15m,Economy,315,9W,9W_315_9W_477_,False,2018-10-25
AMD,BOM,2018-12-05T06:25:00Z,06:25,07:40,6608.0,4600.0,1503.0,Jet Airways,7,13h 20m,Economy,738,9W,9W_738_9W_483_,True,2018-10-25
AMD,BOM,2018-12-05T04:25:00Z,04:25,05:35,6608.0,4600.0,1503.0,Jet Airways,7,13h 45m,Economy,411,9W,9W_411_9W_413_,True,2018-10-25
AMD,BOM,2018-12-05T06:25:00Z,06:25,07:40,6608.0,4600.0,1503.0,Jet Airways,7,14h 15m,Economy,738,9W,9W_738_9W_498_,True,2018-10-25
AMD,BOM,2018-12-05T04:25:00Z,04:25,05:35,6608.0,4600.0,1503.0,Jet Airways,7,15h 20m,Economy,411,9W,9W_411_9W_483_,True,2018-10-25
AMD,BOM,2018-12-05T06:25:00Z,06:25,07:40,6608.0,4600.0,1503.0,Jet Airways,7,16h 10m,Economy,738,9W,9W_738_9W_477_,True,2018-10-25
AMD,BOM,2018-12-05T04:25:00Z,04:25,05:35,6608.0,4600.0,1503.0,Jet Airways,7,16h 15m,Economy,411,9W,9W_411_9W_498_,True,2018-10-25
AMD,BOM,2018-12-05T04:25:00Z,04:25,05:35,6608.0,4600.0,1503.0,Jet Airways,7,18h 10m,Economy,411,9W,9W_411_9W_477_,True,2018-10-25
AMD,BOM,2018-12-05T10:20:00Z,10:20,12:00,6608.0,4600.0,1503.0,Jet Airways,7,21h 50m,Economy,315,9W,9W_315_9W_411_,True,2018-10-25
AMD,BOM,2018-12-05T06:25:00Z,06:25,07:40,6608.0,4600.0,1503.0,Jet Airways,7,22h 20m,Economy,738,9W,9W_738_9W_381_,True,2018-10-25
AMD,BOM,2018-12-05T10:20:00Z,10:20,12:00,6608.0,4600.0,1503.0,Jet Airways,7,23h 5m,Economy,315,9W,9W_315_9W_443_,True,2018-10-25
AMD,BOM,2018-12-05T10:20:00Z,10:20,12:00,6608.0,4600.0,1503.0,Jet Airways,7,23h 55m,Economy,315,9W,9W_315_9W_397_,True,2018-10-25
AMD,BOM,2018-12-05T06:25:00Z,06:25,07:40,6608.0,4600.0,1503.0,Jet Airways,7,25h 45m,Economy,738,9W,9W_738_9W_411_,True,2018-10-25
AMD,BOM,2018-12-05T06:25:00Z,06:25,07:40,6608.0,4600.0,1503.0,Jet Airways,7,27h 0m,Economy,738,9W,9W_738_9W_443_,True,2018-10-25
AMD,DEL,2018-12-05T07:10:00Z,07:10,08:45,6650.0,5950.0,445.0,Air India,5,16h 5m,Economy,18,AI,AI_18_AI_504_,True,2018-10-25
AMD,BLR,2018-12-05T04:25:00Z,04:25,08:10,7422.0,5500.0,1542.0,Jet Airways,7,3h 45m,Economy,411,9W,9W_411_,False,2018-10-25
AMD,BOM,2018-12-05T04:25:00Z,04:25,05:35,8235.0,6150.0,1580.0,Jet Airways,7,5h 0m,Economy,411,9W,9W_411_9W_443_,False,2018-10-25
AMD,BOM,2018-12-05T06:25:00Z,06:25,07:40,8235.0,6150.0,1580.0,Jet Airways,7,5h 35m,Economy,738,9W,9W_738_9W_481_,False,2018-10-25
AMD,BOM,2018-12-05T04:25:00Z,04:25,05:35,8235.0,6150.0,1580.0,Jet Airways,7,7h 35m,Economy,411,9W,9W_411_9W_481_,False,2018-10-25
AMD,DEL,2018-12-05T05:35:00Z,05:35,07:20,8881.0,6165.0,2211.0,Jet Airways,7,5h 25m,Economy,685,9W,9W_685_9W_743_,False,2018-10-25
AMD,DEL,2018-12-05T15:35:00Z,15:35,17:15,8881.0,6165.0,2211.0,Jet Airways,7,5h 25m,Economy,655,9W,9W_655_9W_811_,False,2018-10-25
AMD,DEL,2018-12-05T15:35:00Z,15:35,17:15,8881.0,6165.0,2211.0,Jet Airways,7,6h 40m,Economy,655,9W,9W_655_9W_715_,False,2018-10-25
AMD,DEL,2018-12-05T07:00:00Z,07:00,08:40,8881.0,6165.0,2211.0,Jet Airways,7,7h 30m,Economy,687,9W,9W_687_9W_815_,False,2018-10-25
AMD,DEL,2018-12-05T15:35:00Z,15:35,17:15,8881.0,6165.0,2211.0,Jet Airways,7,8h 0m,Economy,655,9W,9W_655_9W_834_,False,2018-10-25
AMD,DEL,2018-12-05T05:35:00Z,05:35,07:20,8881.0,6165.0,2211.0,Jet Airways,7,8h 55m,Economy,685,9W,9W_685_9W_815_,False,2018-10-25
AMD,DEL,2018-12-05T07:00:00Z,07:00,08:40,8881.0,6165.0,2211.0,Jet Airways,7,10h 55m,Economy,687,9W,9W_687_9W_823_,False,2018-10-25
AMD,DEL,2018-12-05T05:35:00Z,05:35,07:20,8881.0,6165.0,2211.0,Jet Airways,7,12h 20m,Economy,685,9W,9W_685_9W_823_,True,2018-10-25
AMD,DEL,2018-12-05T07:00:00Z,07:00,08:40,8881.0,6165.0,2211.0,Jet Airways,7,12h 20m,Economy,687,9W,9W_687_9W_809_,False,2018-10-25
AMD,DEL,2018-12-05T05:35:00Z,05:35,07:20,8881.0,6165.0,2211.0,Jet Airways,7,13h 45m,Economy,685,9W,9W_685_9W_809_,True,2018-10-25
AMD,DEL,2018-12-05T07:00:00Z,07:00,08:40,8881.0,6165.0,2211.0,Jet Airways,7,14h 0m,Economy,687,9W,9W_687_9W_811_,True,2018-10-25
AMD,DEL,2018-12-05T07:00:00Z,07:00,08:40,8881.0,6165.0,2211.0,Jet Airways,7,15h 15m,Economy,687,9W,9W_687_9W_715_,True,2018-10-25
AMD,DEL,2018-12-05T05:35:00Z,05:35,07:20,8881.0,6165.0,2211.0,Jet Airways,7,15h 25m,Economy,685,9W,9W_685_9W_811_,True,2018-10-25
AMD,DEL,2018-12-05T07:00:00Z,07:00,08:40,8881.0,6165.0,2211.0,Jet Airways,7,16h 35m,Economy,687,9W,9W_687_9W_834_,True,2018-10-25
AMD,DEL,2018-12-05T05:35:00Z,05:35,07:20,8881.0,6165.0,2211.0,Jet Airways,7,16h 40m,Economy,685,9W,9W_685_9W_715_,True,2018-10-25
AMD,DEL,2018-12-05T05:35:00Z,05:35,07:20,8881.0,6165.0,2211.0,Jet Airways,7,18h 0m,Economy,685,9W,9W_685_9W_834_,True,2018-10-25
AMD,BOM,2018-12-05T18:55:00Z,18:55,20:15,9810.0,7650.0,1655.0,Jet Airways,7,3h 40m,Economy,913,9W,9W_913_9W_477_,True,2018-10-25
AMD,BOM,2018-12-05T18:55:00Z,18:55,20:15,9810.0,7650.0,1655.0,Jet Airways,7,4h 30m,Economy,913,9W,9W_913_9W_495_,True,2018-10-25
AMD,BOM,2018-12-05T21:30:00Z,21:30,23:00,9810.0,7650.0,1655.0,Jet Airways,7,7h 15m,Economy,330,9W,9W_330_9W_381_,True,2018-10-25
AMD,BOM,2018-12-05T18:55:00Z,18:55,20:15,9810.0,7650.0,1655.0,Jet Airways,7,9h 50m,Economy,913,9W,9W_913_9W_381_,True,2018-10-25
AMD,DEL,2018-12-05T07:10:00Z,07:10,08:45,10430.0,9550.0,625.0,Air India,5,5h 20m,Economy,18,AI,AI_18_AI_506_,True,2018-10-25
AMD,BOM,2018-12-05T06:25:00Z,06:25,07:40,11805.0,9550.0,1750.0,Jet Airways,7,3h 50m,Economy,738,9W,9W_738_9W_397_,True,2018-10-25
AMD,BOM,2018-12-05T04:25:00Z,04:25,05:35,11805.0,9550.0,1750.0,Jet Airways,7,5h 50m,Economy,411,9W,9W_411_9W_397_,True,2018-10-25
AMD,BOM,2018-12-05T04:00:00Z,04:00,05:15,42151.0,39106.0,2665.0,Air India,9,5h 25m,Economy,30,AI,AI_30_9W_443_,True,2018-10-25
AMD,BOM,2018-12-05T04:00:00Z,04:00,05:15,42151.0,39106.0,2665.0,Air India,9,6h 15m,Economy,30,AI,AI_30_9W_397_,True,2018-10-25
Origin,Destination,Dept_Date,Dept_Time,Arr_Time,Total_Fare,Base_Fare,Fuel_Fare,Airways,Available,Duration,Class_Type,Flight Number,Flight Code,FlightID,Hopping,Taken
AMD,BLR,2018-12-06T05:50:00Z,05:50,08:00,2235.0,1738.0,194.0,Spicejet,9,2h 10m,Economy,921,SG,SG_921_,False,2018-10-25
AMD,BLR,2018-12-06T21:45:00Z,21:45,00:10,2235.0,1738.0,194.0,Spicejet,9,2h 25m,Economy,928,SG,SG_928_,False,2018-10-25
AMD,BLR,2018-12-06T05:50:00Z,05:50,08:00,2399.0,1894.0,202.0,Spicejet HBag Only,9,2h 10m,Economy,921,OS,OS_921_,False,2018-10-25
AMD,BLR,2018-12-06T21:45:00Z,21:45,00:10,2399.0,1894.0,202.0,Spicejet HBag Only,9,2h 25m,Economy,928,OS,OS_928_,False,2018-10-25
AMD,BLR,2018-12-06T08:20:00Z,08:20,17:20,3781.0,2500.0,234.0,Spicejet,9,9h 0m,Economy,511_ 1233,SG,SG_511_ 1233_,False,2018-10-25
AMD,BLR,2018-12-06T09:15:00Z,09:15,11:30,4021.0,3400.0,316.0,Vistara,9,2h 15m,Economy,924,UK,UK_924_,False,2018-10-25
AMD,BLR,2018-12-06T20:10:00Z,20:10,22:25,4021.0,3400.0,316.0,Vistara,9,2h 15m,Economy,926,UK,UK_926_,False,2018-10-25
AMD,BOM,2018-12-06T04:25:00Z,04:25,05:35,4125.0,2235.0,1385.0,Jet Airways,2,13h 45m,Economy,411,9W,9W_411_9W_413_,False,2018-10-25
AMD,BOM,2018-12-06T04:25:00Z,04:25,05:35,4125.0,2235.0,1385.0,Jet Airways,3,24h 20m,Economy,411,9W,9W_411_9W_381_,True,2018-10-25
AMD,BLR,2018-12-06T05:25:00Z,05:25,10:10,4310.0,3713.0,294.0,Spicejet,9,4h 45m,Economy,636_ 497,SG,SG_636_ 497_,False,2018-10-25
AMD,BOM,2018-12-06T06:25:00Z,06:25,07:40,4440.0,2535.0,1400.0,Jet Airways,7,9h 55m,Economy,738,9W,9W_738_9W_415_,False,2018-10-25
AMD,BOM,2018-12-06T06:25:00Z,06:25,07:40,4440.0,2535.0,1400.0,Jet Airways,7,11h 45m,Economy,738,9W,9W_738_9W_413_,False,2018-10-25
AMD,BOM,2018-12-06T04:25:00Z,04:25,05:35,4440.0,2535.0,1400.0,Jet Airways,7,11h 55m,Economy,411,9W,9W_411_9W_415_,False,2018-10-25
AMD,BOM,2018-12-06T06:25:00Z,06:25,07:40,4440.0,2535.0,1400.0,Jet Airways,7,22h 20m,Economy,738,9W,9W_738_9W_381_,True,2018-10-25
AMD,BOM,2018-12-06T04:00:00Z,04:00,05:15,4497.0,3900.0,342.0,Air India,9,14h 30m,Economy,30,AI,AI_30_AI_607_,False,2018-10-25
AMD,BOM,2018-12-06T04:00:00Z,04:00,05:15,4497.0,3900.0,342.0,Air India,9,17h 50m,Economy,30,AI,AI_30_AI_609_,False,2018-10-25
AMD,BOM,2018-12-06T07:25:00Z,07:25,08:40,5022.0,4400.0,367.0,Air India,8,11h 5m,Economy,614,AI,AI_614_AI_607_,False,2018-10-25
AMD,BOM,2018-12-06T07:25:00Z,07:25,08:40,5022.0,4400.0,367.0,Air India,8,14h 25m,Economy,614,AI,AI_614_AI_609_,False,2018-10-25
AMD,BOM,2018-12-06T10:20:00Z,10:20,12:00,5238.0,3295.0,1438.0,Jet Airways,7,6h 0m,Economy,315,9W,9W_315_9W_415_,False,2018-10-25
AMD,BOM,2018-12-06T10:20:00Z,10:20,12:00,5238.0,3295.0,1438.0,Jet Airways,7,7h 50m,Economy,315,9W,9W_315_9W_413_,False,2018-10-25
AMD,BOM,2018-12-06T10:20:00Z,10:20,12:00,5238.0,3295.0,1438.0,Jet Airways,7,13h 5m,Economy,315,9W,9W_315_9W_495_,False,2018-10-25
AMD,BOM,2018-12-06T06:25:00Z,06:25,07:40,5238.0,3295.0,1438.0,Jet Airways,7,17h 0m,Economy,738,9W,9W_738_9W_495_,True,2018-10-25
AMD,BOM,2018-12-06T10:20:00Z,10:20,12:00,5238.0,3295.0,1438.0,Jet Airways,7,18h 25m,Economy,315,9W,9W_315_9W_381_,True,2018-10-25
AMD,BOM,2018-12-06T19:10:00Z,19:10,20:40,5810.0,5150.0,405.0,Air India,9,12h 45m,Economy,985,AI,AI_985_AI_603_,False,2018-10-25
AMD,BOM,2018-12-06T04:00:00Z,04:00,05:15,6072.0,5400.0,417.0,Air India,9,7h 10m,Economy,30,AI,AI_30_AI_639_,False,2018-10-25
AMD,BOM,2018-12-06T06:25:00Z,06:25,07:40,6608.0,4600.0,1503.0,Jet Airways,5,3h 50m,Economy,738,9W,9W_738_9W_397_,False,2018-10-25
AMD,BOM,2018-12-06T04:25:00Z,04:25,05:35,6608.0,4600.0,1503.0,Jet Airways,6,5h 0m,Economy,411,9W,9W_411_9W_443_,False,2018-10-25
AMD,BOM,2018-12-06T06:25:00Z,06:25,07:40,6608.0,4600.0,1503.0,Jet Airways,6,5h 35m,Economy,738,9W,9W_738_9W_481_,False,2018-10-25
AMD,BOM,2018-12-06T04:25:00Z,04:25,05:35,6608.0,4600.0,1503.0,Jet Airways,5,5h 50m,Economy,411,9W,9W_411_9W_397_,False,2018-10-25
AMD,BOM,2018-12-06T04:25:00Z,04:25,05:35,6608.0,4600.0,1503.0,Jet Airways,6,7h 35m,Economy,411,9W,9W_411_9W_481_,False,2018-10-25
AMD,BOM,2018-12-06T10:20:00Z,10:20,12:00,6608.0,4600.0,1503.0,Jet Airways,7,21h 50m,Economy,315,9W,9W_315_9W_411_,True,2018-10-25
AMD,BOM,2018-12-06T10:20:00Z,10:20,12:00,6608.0,4600.0,1503.0,Jet Airways,7,23h 5m,Economy,315,9W,9W_315_9W_443_,True,2018-10-25
AMD,BOM,2018-12-06T10:20:00Z,10:20,12:00,6608.0,4600.0,1503.0,Jet Airways,5,25h 40m,Economy,315,9W,9W_315_9W_481_,True,2018-10-25
AMD,BOM,2018-12-06T06:25:00Z,06:25,07:40,6608.0,4600.0,1503.0,Jet Airways,7,25h 45m,Economy,738,9W,9W_738_9W_411_,True,2018-10-25
AMD,BOM,2018-12-06T06:25:00Z,06:25,07:40,6608.0,4600.0,1503.0,Jet Airways,7,27h 0m,Economy,738,9W,9W_738_9W_443_,True,2018-10-25
AMD,BLR,2018-12-06T04:25:00Z,04:25,08:10,7422.0,5500.0,1542.0,Jet Airways,7,3h 45m,Economy,411,9W,9W_411_,False,2018-10-25
AMD,BOM,2018-12-06T19:10:00Z,19:10,20:40,7752.0,7000.0,497.0,Air India,9,16h 0m,Economy,985,AI,AI_985_AI_639_,False,2018-10-25
AMD,DEL,2018-12-06T18:50:00Z,18:50,20:30,7805.0,7050.0,500.0,Air India,9,14h 5m,Economy,11,AI,AI_11_AI_803_,False,2018-10-25
AMD,DEL,2018-12-06T08:40:00Z,08:40,10:25,7891.0,6900.0,636.0,Vistara,9,10h 5m,Economy,946,UK,UK_946_UK_817_,False,2018-10-25
AMD,DEL,2018-12-06T08:40:00Z,08:40,10:25,7891.0,6900.0,636.0,Vistara,9,11h 45m,Economy,946,UK,UK_946_UK_813_,False,2018-10-25
AMD,DEL,2018-12-06T20:15:00Z,20:15,21:55,7891.0,6900.0,636.0,Vistara,1,12h 55m,Economy,966,UK,UK_966_UK_811_,False,2018-10-25
AMD,DEL,2018-12-06T08:40:00Z,08:40,10:25,7891.0,6900.0,636.0,Vistara,9,14h 15m,Economy,946,UK,UK_946_UK_819_,True,2018-10-25
AMD,DEL,2018-12-06T20:15:00Z,20:15,21:55,7891.0,6900.0,636.0,Vistara,1,14h 35m,Economy,966,UK,UK_966_UK_815_,False,2018-10-25
AMD,BOM,2018-12-06T10:20:00Z,10:20,12:00,8235.0,6150.0,1580.0,Jet Airways,7,9h 25m,Economy,315,9W,9W_315_9W_483_,False,2018-10-25
AMD,BOM,2018-12-06T10:20:00Z,10:20,12:00,8235.0,6150.0,1580.0,Jet Airways,7,10h 20m,Economy,315,9W,9W_315_9W_498_,False,2018-10-25
AMD,BOM,2018-12-06T10:20:00Z,10:20,12:00,8235.0,6150.0,1580.0,Jet Airways,7,12h 15m,Economy,315,9W,9W_315_9W_477_,True,2018-10-25
AMD,BOM,2018-12-06T06:25:00Z,06:25,07:40,8235.0,6150.0,1580.0,Jet Airways,7,13h 20m,Economy,738,9W,9W_738_9W_483_,True,2018-10-25
AMD,BOM,2018-12-06T06:25:00Z,06:25,07:40,8235.0,6150.0,1580.0,Jet Airways,7,14h 15m,Economy,738,9W,9W_738_9W_498_,True,2018-10-25
AMD,BOM,2018-12-06T04:25:00Z,04:25,05:35,8235.0,6150.0,1580.0,Jet Airways,7,15h 20m,Economy,411,9W,9W_411_9W_483_,True,2018-10-25
AMD,BOM,2018-12-06T06:25:00Z,06:25,07:40,8235.0,6150.0,1580.0,Jet Airways,7,16h 10m,Economy,738,9W,9W_738_9W_477_,True,2018-10-25
AMD,BOM,2018-12-06T04:25:00Z,04:25,05:35,8235.0,6150.0,1580.0,Jet Airways,7,16h 15m,Economy,411,9W,9W_411_9W_498_,True,2018-10-25
AMD,BOM,2018-12-06T04:25:00Z,04:25,05:35,8235.0,6150.0,1580.0,Jet Airways,7,18h 10m,Economy,411,9W,9W_411_9W_477_,True,2018-10-25
AMD,BOM,2018-12-06T04:25:00Z,04:25,05:35,8235.0,6150.0,1580.0,Jet Airways,7,19h 0m,Economy,411,9W,9W_411_9W_495_,True,2018-10-25
AMD,DEL,2018-12-06T05:35:00Z,05:35,07:20,8881.0,6165.0,2211.0,Jet Airways,7,5h 25m,Economy,685,9W,9W_685_9W_743_,False,2018-10-25
AMD,DEL,2018-12-06T15:35:00Z,15:35,17:15,8881.0,6165.0,2211.0,Jet Airways,7,5h 25m,Economy,655,9W,9W_655_9W_811_,False,2018-10-25
AMD,DEL,2018-12-06T15:35:00Z,15:35,17:15,8881.0,6165.0,2211.0,Jet Airways,7,6h 40m,Economy,655,9W,9W_655_9W_715_,False,2018-10-25
AMD,DEL,2018-12-06T07:00:00Z,07:00,08:40,8881.0,6165.0,2211.0,Jet Airways,7,7h 30m,Economy,687,9W,9W_687_9W_815_,False,2018-10-25
AMD,DEL,2018-12-06T15:35:00Z,15:35,17:15,8881.0,6165.0,2211.0,Jet Airways,7,8h 0m,Economy,655,9W,9W_655_9W_834_,False,2018-10-25
AMD,DEL,2018-12-06T05:35:00Z,05:35,07:20,8881.0,6165.0,2211.0,Jet Airways,7,8h 55m,Economy,685,9W,9W_685_9W_815_,False,2018-10-25
AMD,DEL,2018-12-06T07:00:00Z,07:00,08:40,8881.0,6165.0,2211.0,Jet Airways,7,10h 55m,Economy,687,9W,9W_687_9W_823_,False,2018-10-25
AMD,DEL,2018-12-06T05:35:00Z,05:35,07:20,8881.0,6165.0,2211.0,Jet Airways,7,12h 20m,Economy,685,9W,9W_685_9W_823_,True,2018-10-25
AMD,DEL,2018-12-06T07:00:00Z,07:00,08:40,8881.0,6165.0,2211.0,Jet Airways,7,12h 20m,Economy,687,9W,9W_687_9W_809_,True,2018-10-25
AMD,DEL,2018-12-06T05:35:00Z,05:35,07:20,8881.0,6165.0,2211.0,Jet Airways,7,13h 45m,Economy,685,9W,9W_685_9W_809_,True,2018-10-25
AMD,DEL,2018-12-06T07:00:00Z,07:00,08:40,8881.0,6165.0,2211.0,Jet Airways,7,14h 0m,Economy,687,9W,9W_687_9W_811_,True,2018-10-25
AMD,DEL,2018-12-06T07:00:00Z,07:00,08:40,8881.0,6165.0,2211.0,Jet Airways,7,15h 15m,Economy,687,9W,9W_687_9W_715_,True,2018-10-25
AMD,DEL,2018-12-06T05:35:00Z,05:35,07:20,8881.0,6165.0,2211.0,Jet Airways,7,15h 25m,Economy,685,9W,9W_685_9W_811_,True,2018-10-25
AMD,DEL,2018-12-06T07:00:00Z,07:00,08:40,8881.0,6165.0,2211.0,Jet Airways,7,16h 35m,Economy,687,9W,9W_687_9W_834_,True,2018-10-25
AMD,DEL,2018-12-06T05:35:00Z,05:35,07:20,8881.0,6165.0,2211.0,Jet Airways,7,16h 40m,Economy,685,9W,9W_685_9W_715_,True,2018-10-25
AMD,DEL,2018-12-06T05:35:00Z,05:35,07:20,8881.0,6165.0,2211.0,Jet Airways,7,18h 0m,Economy,685,9W,9W_685_9W_834_,True,2018-10-25
AMD,DEL,2018-12-06T07:10:00Z,07:10,08:45,9380.0,8550.0,575.0,Air India,9,5h 20m,Economy,18,AI,AI_18_AI_506_,True,2018-10-25
AMD,BOM,2018-12-06T18:55:00Z,18:55,20:15,9810.0,7650.0,1655.0,Jet Airways,7,3h 40m,Economy,913,9W,9W_913_9W_477_,True,2018-10-25
AMD,BOM,2018-12-06T18:55:00Z,18:55,20:15,9810.0,7650.0,1655.0,Jet Airways,7,4h 30m,Economy,913,9W,9W_913_9W_495_,True,2018-10-25
AMD,BOM,2018-12-06T21:30:00Z,21:30,23:00,9810.0,7650.0,1655.0,Jet Airways,7,7h 15m,Economy,330,9W,9W_330_9W_381_,True,2018-10-25
AMD,BOM,2018-12-06T18:55:00Z,18:55,20:15,9810.0,7650.0,1655.0,Jet Airways,7,9h 50m,Economy,913,9W,9W_913_9W_381_,True,2018-10-25
AMD,BOM,2018-12-06T04:00:00Z,04:00,05:15,42151.0,39106.0,2665.0,Air India,9,5h 25m,Economy,30,AI,AI_30_9W_443_,True,2018-10-25
AMD,BOM,2018-12-06T04:00:00Z,04:00,05:15,42151.0,39106.0,2665.0,Air India,9,6h 15m,Economy,30,AI,AI_30_9W_397_,True,2018-10-25
Origin,Destination,Dept_Date,Dept_Time,Arr_Time,Total_Fare,Base_Fare,Fuel_Fare,Airways,Available,Duration,Class_Type,Flight Number,Flight Code,FlightID,Hopping,Taken
AMD,BLR,2018-12-07T05:50:00Z,05:50,08:00,2235.0,1738.0,194.0,Spicejet,9,2h 10m,Economy,921,SG,SG_921_,False,2018-10-25
AMD,BLR,2018-12-07T21:45:00Z,21:45,00:10,2235.0,1738.0,194.0,Spicejet,9,2h 25m,Economy,928,SG,SG_928_,False,2018-10-25
AMD,BLR,2018-12-07T05:50:00Z,05:50,08:00,2399.0,1894.0,202.0,Spicejet HBag Only,9,2h 10m,Economy,921,OS,OS_921_,False,2018-10-25
AMD,BLR,2018-12-07T21:45:00Z,21:45,00:10,2399.0,1894.0,202.0,Spicejet HBag Only,9,2h 25m,Economy,928,OS,OS_928_,False,2018-10-25
AMD,BLR,2018-12-07T09:15:00Z,09:15,11:30,4021.0,3400.0,316.0,Vistara,9,2h 15m,Economy,924,UK,UK_924_,False,2018-10-25
AMD,BLR,2018-12-07T20:10:00Z,20:10,22:25,4021.0,3400.0,316.0,Vistara,9,2h 15m,Economy,926,UK,UK_926_,False,2018-10-25
AMD,BLR,2018-12-07T08:20:00Z,08:20,17:20,4105.0,2810.0,248.0,Spicejet,9,9h 0m,Economy,511_ 1233,SG,SG_511_ 1233_,False,2018-10-25
AMD,BLR,2018-12-07T05:25:00Z,05:25,10:10,4310.0,3713.0,294.0,Spicejet,9,4h 45m,Economy,636_ 497,SG,SG_636_ 497_,False,2018-10-25
AMD,BOM,2018-12-07T06:25:00Z,06:25,07:40,4440.0,2535.0,1400.0,Jet Airways,7,9h 55m,Economy,738,9W,9W_738_9W_415_,False,2018-10-25
AMD,BOM,2018-12-07T04:25:00Z,04:25,05:35,4440.0,2535.0,1400.0,Jet Airways,7,11h 55m,Economy,411,9W,9W_411_9W_415_,False,2018-10-25
AMD,BOM,2018-12-07T06:25:00Z,06:25,07:40,4440.0,2535.0,1400.0,Jet Airways,7,22h 20m,Economy,738,9W,9W_738_9W_381_,True,2018-10-25
AMD,BOM,2018-12-07T04:25:00Z,04:25,05:35,4440.0,2535.0,1400.0,Jet Airways,7,24h 20m,Economy,411,9W,9W_411_9W_381_,True,2018-10-25
AMD,BOM,2018-12-07T04:00:00Z,04:00,05:15,4707.0,4100.0,352.0,Air India,9,14h 30m,Economy,30,AI,AI_30_AI_607_,False,2018-10-25
AMD,BOM,2018-12-07T07:25:00Z,07:25,08:40,5232.0,4600.0,377.0,Air India,9,11h 5m,Economy,614,AI,AI_614_AI_607_,False,2018-10-25
AMD,BOM,2018-12-07T10:20:00Z,10:20,12:00,5238.0,3295.0,1438.0,Jet Airways,5,6h 0m,Economy,315,9W,9W_315_9W_415_,False,2018-10-25
AMD,BOM,2018-12-07T10:20:00Z,10:20,12:00,5238.0,3295.0,1438.0,Jet Airways,5,13h 5m,Economy,315,9W,9W_315_9W_495_,False,2018-10-25
AMD,BOM,2018-12-07T06:25:00Z,06:25,07:40,5238.0,3295.0,1438.0,Jet Airways,7,17h 0m,Economy,738,9W,9W_738_9W_495_,True,2018-10-25
AMD,BOM,2018-12-07T10:20:00Z,10:20,12:00,5238.0,3295.0,1438.0,Jet Airways,5,18h 25m,Economy,315,9W,9W_315_9W_381_,True,2018-10-25
AMD,BOM,2018-12-07T04:25:00Z,04:25,05:35,5238.0,3295.0,1438.0,Jet Airways,7,19h 0m,Economy,411,9W,9W_411_9W_495_,True,2018-10-25
AMD,BOM,2018-12-07T04:00:00Z,04:00,05:15,6072.0,5400.0,417.0,Air India,9,17h 50m,Economy,30,AI,AI_30_AI_609_,False,2018-10-25
AMD,MAA,2018-12-07T06:50:00Z,06:50,09:10,6177.0,5500.0,422.0,Air India,8,7h 45m,Economy,982,AI,AI_982_AI_563_,False,2018-10-25
AMD,BOM,2018-12-07T04:00:00Z,04:00,05:15,6440.0,5750.0,435.0,Air India,9,7h 10m,Economy,30,AI,AI_30_AI_639_,False,2018-10-25
AMD,BOM,2018-12-07T07:25:00Z,07:25,08:40,6597.0,5900.0,442.0,Air India,9,14h 25m,Economy,614,AI,AI_614_AI_609_,True,2018-10-25
AMD,BOM,2018-12-07T04:25:00Z,04:25,05:35,6608.0,4600.0,1503.0,Jet Airways,7,5h 0m,Economy,411,9W,9W_411_9W_443_,False,2018-10-25
AMD,BOM,2018-12-07T06:25:00Z,06:25,07:40,6608.0,4600.0,1503.0,Jet Airways,5,5h 35m,Economy,738,9W,9W_738_9W_481_,False,2018-10-25
AMD,BOM,2018-12-07T04:25:00Z,04:25,05:35,6608.0,4600.0,1503.0,Jet Airways,5,7h 35m,Economy,411,9W,9W_411_9W_481_,False,2018-10-25
AMD,BLR,2018-12-07T04:25:00Z,04:25,08:10,7422.0,5500.0,1542.0,Jet Airways,7,3h 45m,Economy,411,9W,9W_411_,False,2018-10-25
AMD,DEL,2018-12-07T08:40:00Z,08:40,10:25,8101.0,7100.0,646.0,Vistara,9,10h 5m,Economy,946,UK,UK_946_UK_817_,False,2018-10-25
AMD,DEL,2018-12-07T08:40:00Z,08:40,10:25,8101.0,7100.0,646.0,Vistara,9,11h 45m,Economy,946,UK,UK_946_UK_813_,False,2018-10-25
AMD,DEL,2018-12-07T20:15:00Z,20:15,21:55,8101.0,7100.0,646.0,Vistara,4,12h 55m,Economy,966,UK,UK_966_UK_811_,False,2018-10-25
AMD,DEL,2018-12-07T08:40:00Z,08:40,10:25,8101.0,7100.0,646.0,Vistara,9,14h 15m,Economy,946,UK,UK_946_UK_819_,True,2018-10-25
AMD,DEL,2018-12-07T20:15:00Z,20:15,21:55,8101.0,7100.0,646.0,Vistara,4,14h 35m,Economy,966,UK,UK_966_UK_815_,False,2018-10-25
AMD,BOM,2018-12-07T10:20:00Z,10:20,12:00,8235.0,6150.0,1580.0,Jet Airways,7,7h 50m,Economy,315,9W,9W_315_9W_413_,False,2018-10-25
AMD,BOM,2018-12-07T06:25:00Z,06:25,07:40,8235.0,6150.0,1580.0,Jet Airways,7,11h 45m,Economy,738,9W,9W_738_9W_413_,False,2018-10-25
